,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
39,CEAR,3,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",101,1,3,7,76,14
40,CEAR,3,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
41,CEAR,3,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
42,CEAR,4,1,Atenciones de urgencia - Total,307,5,14,22,241,25
43,CEAR,4,2,Atenciones de urgencia - Total Respiratorios,28,2,4,1,19,2
44,CEAR,4,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4,0,3,0,1,0
45,CEAR,4,4,Atenciones de urgencia - Influenza (J09-J11),6,0,1,0,5,0
46,CEAR,4,5,Atenciones de urgencia - Neumonía (J12-J18),1,0,0,0,0,1
47,CEAR,4,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
48,CEAR,4,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
49,CEAR,4,10,Atenciones de urgencia - IRA Alta (J00-J06),17,2,0,1,13,1
50,CEAR,4,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
51,CEAR,4,25,Hospitalizaciones - Total,0,0,0,0,0,0
52,CEAR,4,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",106,0,2,11,79,14
53,CEAR,4,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",127,1,5,5,111,5
54,CEAR,4,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
55,CEAR,4,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
56,CEAR,5,1,Atenciones de urgencia - Total,347,7,16,22,247,55
57,CEAR,5,2,Atenciones de urgencia - Total Respiratorios,58,4,9,1,34,10
58,CEAR,5,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),9,2,7,0,0,0
59,CEAR,5,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
60,CEAR,5,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,1,1
61,CEAR,5,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,0,1
62,CEAR,5,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
63,CEAR,5,10,Atenciones de urgencia - IRA Alta (J00-J06),46,2,2,1,33,8
64,CEAR,5,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
65,CEAR,5,25,Hospitalizaciones - Total,0,0,0,0,0,0
66,CEAR,5,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",142,1,2,14,98,27
67,CEAR,5,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",112,1,2,6,91,12
68,CEAR,5,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
69,CEAR,5,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
70,CEAR,6,1,Atenciones de urgencia - Total,288,8,15,26,197,42
71,CEAR,6,2,Atenciones de urgencia - Total Respiratorios,49,6,10,2,25,6
72,CEAR,6,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),13,4,9,0,0,0
73,CEAR,6,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
74,CEAR,6,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,1,1
75,CEAR,6,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
76,CEAR,6,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
77,CEAR,6,10,Atenciones de urgencia - IRA Alta (J00-J06),32,2,1,2,23,4
78,CEAR,6,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
79,CEAR,6,25,Hospitalizaciones - Total,0,0,0,0,0,0
80,CEAR,6,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",113,1,2,12,76,22
81,CEAR,6,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",91,1,3,9,70,8
82,CEAR,6,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
83,CEAR,6,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
84,CEAR,7,1,Atenciones de urgencia - Total,254,2,8,16,198,30
85,CEAR,7,2,Atenciones de urgencia - Total Respiratorios,27,0,1,1,18,7
86,CEAR,7,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3,0,1,0,1,1
87,CEAR,7,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
88,CEAR,7,5,Atenciones de urgencia - Neumonía (J12-J18),1,0,0,0,0,1
89,CEAR,7,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
90,CEAR,7,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
91,CEAR,7,10,Atenciones de urgencia - IRA Alta (J00-J06),19,0,0,1,16,2
92,CEAR,7,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,0,3
93,CEAR,7,25,Hospitalizaciones - Total,0,0,0,0,0,0
94,CEAR,7,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",118,0,2,8,96,12
95,CEAR,7,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",79,1,3,6,64,5
96,CEAR,7,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
97,CEAR,7,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
98,CEAR,8,1,Atenciones de urgencia - Total,195,1,9,12,142,31
99,CEAR,8,2,Atenciones de urgencia - Total Respiratorios,25,0,3,2,18,2
100,CEAR,8,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
101,CEAR,8,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
102,CEAR,8,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,1,1
103,CEAR,8,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
104,CEAR,8,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
105,CEAR,8,10,Atenciones de urgencia - IRA Alta (J00-J06),22,0,3,2,16,1
106,CEAR,8,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
107,CEAR,8,25,Hospitalizaciones - Total,0,0,0,0,0,0
108,CEAR,8,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",81,0,3,5,59,14
109,CEAR,8,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",64,1,1,3,51,8
110,CEAR,8,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
111,CEAR,8,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
112,CEAR,9,1,Atenciones de urgencia - Total,174,6,10,20,114,24
113,CEAR,9,2,Atenciones de urgencia - Total Respiratorios,22,0,6,1,13,2
114,CEAR,9,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,1,1,0
115,CEAR,9,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
116,CEAR,9,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
117,CEAR,9,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
118,CEAR,9,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
119,CEAR,9,10,Atenciones de urgencia - IRA Alta (J00-J06),17,0,6,0,11,0
120,CEAR,9,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
121,CEAR,9,25,Hospitalizaciones - Total,0,0,0,0,0,0
122,CEAR,9,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",79,5,3,13,47,11
123,CEAR,9,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",45,0,1,5,32,7
124,CEAR,9,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
125,CEAR,9,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
126,CEAR,10,1,Atenciones de urgencia - Total,216,2,25,52,116,21
127,CEAR,10,2,Atenciones de urgencia - Total Respiratorios,28,1,5,11,10,1
128,CEAR,10,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4,0,1,2,1,0
129,CEAR,10,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
130,CEAR,10,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
131,CEAR,10,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
132,CEAR,10,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
133,CEAR,10,10,Atenciones de urgencia - IRA Alta (J00-J06),24,1,4,9,9,1
134,CEAR,10,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
135,CEAR,10,25,Hospitalizaciones - Total,0,0,0,0,0,0
136,CEAR,10,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",73,0,6,16,45,6
137,CEAR,10,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",91,0,13,22,47,9
138,CEAR,10,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
139,CEAR,10,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
140,CEAR,11,1,Atenciones de urgencia - Total,247,5,40,52,137,13
141,CEAR,11,2,Atenciones de urgencia - Total Respiratorios,32,1,10,4,13,4
142,CEAR,11,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3,1,2,0,0,0
143,CEAR,11,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
144,CEAR,11,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
145,CEAR,11,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,1,1
146,CEAR,11,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
147,CEAR,11,10,Atenciones de urgencia - IRA Alta (J00-J06),24,0,8,4,12,0
148,CEAR,11,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
149,CEAR,11,25,Hospitalizaciones - Total,0,0,0,0,0,0
150,CEAR,11,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",47,1,4,2,36,4
151,CEAR,11,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",137,3,23,41,68,2
152,CEAR,11,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
153,CEAR,11,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
154,CEAR,12,1,Atenciones de urgencia - Total,238,17,43,61,100,17
155,CEAR,12,2,Atenciones de urgencia - Total Respiratorios,99,8,26,28,30,7
156,CEAR,12,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),9,4,1,2,2,0
157,CEAR,12,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
158,CEAR,12,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,2,0,0,0
159,CEAR,12,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,0,1,1
160,CEAR,12,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
161,CEAR,12,10,Atenciones de urgencia - IRA Alta (J00-J06),79,4,22,25,26,2
162,CEAR,12,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,1,1,4
163,CEAR,12,25,Hospitalizaciones - Total,0,0,0,0,0,0
164,CEAR,12,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",22,4,1,0,16,1
165,CEAR,12,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",73,3,9,21,33,7
166,CEAR,12,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
167,CEAR,12,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
168,CEAR,13,1,Atenciones de urgencia - Total,161,17,38,31,62,13
169,CEAR,13,2,Atenciones de urgencia - Total Respiratorios,74,13,20,15,19,7
170,CEAR,13,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),24,11,8,5,0,0
171,CEAR,13,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
172,CEAR,13,5,Atenciones de urgencia - Neumonía (J12-J18),4,1,0,0,1,2
173,CEAR,13,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
174,CEAR,13,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
175,CEAR,13,10,Atenciones de urgencia - IRA Alta (J00-J06),44,1,12,10,17,4
176,CEAR,13,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
177,CEAR,13,25,Hospitalizaciones - Total,0,0,0,0,0,0
178,CEAR,13,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",13,1,0,2,9,1
179,CEAR,13,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",45,2,12,10,16,5
180,CEAR,13,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
181,CEAR,13,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
182,CEAR,14,1,Atenciones de urgencia - Total,163,25,56,24,52,6
183,CEAR,14,2,Atenciones de urgencia - Total Respiratorios,108,24,43,20,18,3
184,CEAR,14,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),47,18,25,4,0,0
185,CEAR,14,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
186,CEAR,14,5,Atenciones de urgencia - Neumonía (J12-J18),1,0,0,0,0,1
187,CEAR,14,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
188,CEAR,14,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
189,CEAR,14,10,Atenciones de urgencia - IRA Alta (J00-J06),57,6,18,16,16,1
190,CEAR,14,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,2,1
191,CEAR,14,25,Hospitalizaciones - Total,0,0,0,0,0,0
192,CEAR,14,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,0,0,1,6,0
193,CEAR,14,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",25,1,5,3,14,2
194,CEAR,14,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
195,CEAR,14,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
196,CEAR,15,1,Atenciones de urgencia - Total,143,25,55,18,36,9
197,CEAR,15,2,Atenciones de urgencia - Total Respiratorios,86,23,40,10,10,3
198,CEAR,15,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),42,21,18,1,1,1
199,CEAR,15,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
200,CEAR,15,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
201,CEAR,15,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,1,1
202,CEAR,15,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
203,CEAR,15,10,Atenciones de urgencia - IRA Alta (J00-J06),42,2,22,9,8,1
204,CEAR,15,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
205,CEAR,15,25,Hospitalizaciones - Total,0,0,0,0,0,0
206,CEAR,15,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",10,0,0,1,9,0
207,CEAR,15,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",34,2,10,5,12,5
208,CEAR,15,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
209,CEAR,15,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
210,CEAR,16,1,Atenciones de urgencia - Total,201,26,76,35,50,14
211,CEAR,16,2,Atenciones de urgencia - Total Respiratorios,142,24,64,27,20,7
212,CEAR,16,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),67,18,42,5,2,0
213,CEAR,16,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
214,CEAR,16,5,Atenciones de urgencia - Neumonía (J12-J18),5,1,0,0,2,2
215,CEAR,16,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,0,2
216,CEAR,16,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
217,CEAR,16,10,Atenciones de urgencia - IRA Alta (J00-J06),65,4,22,22,15,2
218,CEAR,16,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,1,0,0,1,1
219,CEAR,16,25,Hospitalizaciones - Total,0,0,0,0,0,0
220,CEAR,16,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",9,0,0,2,5,2
221,CEAR,16,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",24,1,6,4,13,0
222,CEAR,16,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
223,CEAR,16,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
224,CEAR,17,1,Atenciones de urgencia - Total,192,24,77,16,58,17
225,CEAR,17,2,Atenciones de urgencia - Total Respiratorios,119,18,59,8,24,10
226,CEAR,17,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),51,11,37,0,2,1
227,CEAR,17,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
228,CEAR,17,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,0,3
229,CEAR,17,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,1,3,0,1,0
230,CEAR,17,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
231,CEAR,17,10,Atenciones de urgencia - IRA Alta (J00-J06),54,6,18,8,20,2
232,CEAR,17,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,1,0,1,4
233,CEAR,17,25,Hospitalizaciones - Total,0,0,0,0,0,0
234,CEAR,17,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",13,0,0,0,12,1
235,CEAR,17,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",30,3,11,6,9,1
236,CEAR,17,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
237,CEAR,17,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
238,CEAR,18,1,Atenciones de urgencia - Total,191,15,66,21,73,16
239,CEAR,18,2,Atenciones de urgencia - Total Respiratorios,113,13,56,14,24,6
240,CEAR,18,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),37,7,27,1,2,0
241,CEAR,18,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
242,CEAR,18,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,2,0
243,CEAR,18,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,1,1,1,0,0
244,CEAR,18,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
245,CEAR,18,10,Atenciones de urgencia - IRA Alta (J00-J06),67,5,28,12,20,2
246,CEAR,18,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,0,0,4
247,CEAR,18,25,Hospitalizaciones - Total,0,0,0,0,0,0
248,CEAR,18,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",11,0,1,0,8,2
249,CEAR,18,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",18,1,5,1,10,1
250,CEAR,18,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
251,CEAR,18,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
252,CEAR,19,1,Atenciones de urgencia - Total,243,22,74,26,107,14
253,CEAR,19,2,Atenciones de urgencia - Total Respiratorios,120,17,48,8,38,9
254,CEAR,19,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),38,8,21,3,6,0
255,CEAR,19,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
256,CEAR,19,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,0,0,1,5
257,CEAR,19,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7,0,5,0,2,0
258,CEAR,19,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
259,CEAR,19,10,Atenciones de urgencia - IRA Alta (J00-J06),69,9,22,5,29,4
260,CEAR,19,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
261,CEAR,19,25,Hospitalizaciones - Total,0,0,0,0,0,0
262,CEAR,19,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",28,1,0,2,25,0
263,CEAR,19,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",47,3,9,7,25,3
264,CEAR,19,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
265,CEAR,19,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
266,CEAR,20,1,Atenciones de urgencia - Total,265,14,66,46,121,18
267,CEAR,20,2,Atenciones de urgencia - Total Respiratorios,149,12,42,29,56,10
268,CEAR,20,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),35,4,18,3,8,2
269,CEAR,20,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,1,1
270,CEAR,20,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,1,1,3
271,CEAR,20,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,1,0,1,0,0
272,CEAR,20,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
273,CEAR,20,10,Atenciones de urgencia - IRA Alta (J00-J06),103,7,24,23,46,3
274,CEAR,20,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,1,0,1
275,CEAR,20,25,Hospitalizaciones - Total,0,0,0,0,0,0
276,CEAR,20,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",23,0,1,1,19,2
277,CEAR,20,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",30,1,9,5,15,0
278,CEAR,20,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
279,CEAR,20,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
280,CEAR,21,1,Atenciones de urgencia - Total,282,18,64,57,118,25
281,CEAR,21,2,Atenciones de urgencia - Total Respiratorios,123,12,37,22,42,10
282,CEAR,21,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),35,4,18,8,4,1
283,CEAR,21,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
284,CEAR,21,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,1,0,1,3
