,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
38,CEAR,22,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,0,0,0,4,3
39,CEAR,22,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",40,0,1,0,32,7
40,CEAR,22,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
41,CEAR,22,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
42,CEAR,23,1,Atenciones de urgencia - Total,89,0,1,2,71,15
43,CEAR,23,2,Atenciones de urgencia - Total Respiratorios,15,0,1,1,10,3
44,CEAR,23,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
45,CEAR,23,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,0,1
46,CEAR,23,5,Atenciones de urgencia - Neumonía (J12-J18),1,0,0,0,0,1
47,CEAR,23,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
48,CEAR,23,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
49,CEAR,23,10,Atenciones de urgencia - IRA Alta (J00-J06),8,0,1,0,6,1
50,CEAR,23,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,1,3,0
51,CEAR,23,25,Hospitalizaciones - Total,0,0,0,0,0,0
52,CEAR,23,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,4,0
53,CEAR,23,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",36,0,0,1,32,3
54,CEAR,23,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
55,CEAR,23,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
56,CEAR,24,1,Atenciones de urgencia - Total,122,1,2,27,76,16
57,CEAR,24,2,Atenciones de urgencia - Total Respiratorios,15,0,0,4,9,2
58,CEAR,24,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
59,CEAR,24,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
60,CEAR,24,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,1,3,1
61,CEAR,24,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
62,CEAR,24,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
63,CEAR,24,10,Atenciones de urgencia - IRA Alta (J00-J06),8,0,0,3,5,0
64,CEAR,24,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
65,CEAR,24,25,Hospitalizaciones - Total,0,0,0,0,0,0
66,CEAR,24,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",5,0,0,2,2,1
67,CEAR,24,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",61,1,1,14,33,12
68,CEAR,24,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
69,CEAR,24,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
70,CEAR,25,1,Atenciones de urgencia - Total,107,4,2,7,73,21
71,CEAR,25,2,Atenciones de urgencia - Total Respiratorios,16,2,0,1,12,1
72,CEAR,25,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3,1,0,1,1,0
73,CEAR,25,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
74,CEAR,25,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,2,0
75,CEAR,25,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,1,1
76,CEAR,25,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
77,CEAR,25,10,Atenciones de urgencia - IRA Alta (J00-J06),9,1,0,0,8,0
78,CEAR,25,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
79,CEAR,25,25,Hospitalizaciones - Total,0,0,0,0,0,0
80,CEAR,25,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",8,1,0,1,2,4
81,CEAR,25,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",44,0,0,5,33,6
82,CEAR,25,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
83,CEAR,25,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
84,CEAR,26,1,Atenciones de urgencia - Total,105,0,1,3,74,27
85,CEAR,26,2,Atenciones de urgencia - Total Respiratorios,14,0,0,0,7,7
86,CEAR,26,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
87,CEAR,26,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
88,CEAR,26,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,1,2
89,CEAR,26,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,0,0,1,5
90,CEAR,26,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
91,CEAR,26,10,Atenciones de urgencia - IRA Alta (J00-J06),3,0,0,0,3,0
92,CEAR,26,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
93,CEAR,26,25,Hospitalizaciones - Total,0,0,0,0,0,0
94,CEAR,26,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",13,0,0,0,9,4
95,CEAR,26,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",33,0,0,2,23,8
96,CEAR,26,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
97,CEAR,26,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
98,CEAR,27,1,Atenciones de urgencia - Total,73,1,1,1,53,17
99,CEAR,27,2,Atenciones de urgencia - Total Respiratorios,10,0,0,0,7,3
100,CEAR,27,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,0,2,0
101,CEAR,27,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
102,CEAR,27,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
103,CEAR,27,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,0,1
104,CEAR,27,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
105,CEAR,27,10,Atenciones de urgencia - IRA Alta (J00-J06),4,0,0,0,4,0
106,CEAR,27,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
107,CEAR,27,25,Hospitalizaciones - Total,0,0,0,0,0,0
108,CEAR,27,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",17,0,0,0,12,5
109,CEAR,27,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",20,0,1,0,17,2
110,CEAR,27,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
111,CEAR,27,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
112,CEAR,28,1,Atenciones de urgencia - Total,59,0,3,1,35,20
113,CEAR,28,2,Atenciones de urgencia - Total Respiratorios,14,0,0,0,8,6
114,CEAR,28,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
115,CEAR,28,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
116,CEAR,28,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,0,0,3,5
117,CEAR,28,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,2,1
118,CEAR,28,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
119,CEAR,28,10,Atenciones de urgencia - IRA Alta (J00-J06),1,0,0,0,1,0
120,CEAR,28,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,1,0
121,CEAR,28,25,Hospitalizaciones - Total,0,0,0,0,0,0
122,CEAR,28,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
123,CEAR,28,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",25,0,1,0,14,10
124,CEAR,28,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
125,CEAR,28,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
126,CEAR,29,1,Atenciones de urgencia - Total,61,0,1,0,38,22
127,CEAR,29,2,Atenciones de urgencia - Total Respiratorios,14,0,1,0,9,4
128,CEAR,29,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
129,CEAR,29,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
130,CEAR,29,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
131,CEAR,29,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,0,3
132,CEAR,29,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
133,CEAR,29,10,Atenciones de urgencia - IRA Alta (J00-J06),8,0,1,0,7,0
134,CEAR,29,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,2,1
135,CEAR,29,25,Hospitalizaciones - Total,0,0,0,0,0,0
136,CEAR,29,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",5,0,0,0,5,0
137,CEAR,29,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",6,0,0,0,4,2
138,CEAR,29,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
139,CEAR,29,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
140,CEAR,30,1,Atenciones de urgencia - Total,75,0,1,2,46,26
141,CEAR,30,2,Atenciones de urgencia - Total Respiratorios,5,0,0,0,1,4
142,CEAR,30,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
143,CEAR,30,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
144,CEAR,30,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
145,CEAR,30,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,1,1
146,CEAR,30,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
147,CEAR,30,10,Atenciones de urgencia - IRA Alta (J00-J06),0,0,0,0,0,0
148,CEAR,30,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,0,3
149,CEAR,30,25,Hospitalizaciones - Total,0,0,0,0,0,0
150,CEAR,30,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,0,0,0,3,4
151,CEAR,30,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",34,0,1,2,23,8
152,CEAR,30,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
153,CEAR,30,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
154,CEAR,31,1,Atenciones de urgencia - Total,76,2,1,2,41,30
155,CEAR,31,2,Atenciones de urgencia - Total Respiratorios,6,1,0,0,2,3
156,CEAR,31,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
157,CEAR,31,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
158,CEAR,31,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
159,CEAR,31,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,1,0,0,1,0
160,CEAR,31,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
161,CEAR,31,10,Atenciones de urgencia - IRA Alta (J00-J06),2,0,0,0,1,1
162,CEAR,31,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
163,CEAR,31,25,Hospitalizaciones - Total,0,0,0,0,0,0
164,CEAR,31,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",12,0,0,0,9,3
165,CEAR,31,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",4,0,0,0,2,2
166,CEAR,31,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
167,CEAR,31,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
168,CEAR,32,1,Atenciones de urgencia - Total,67,1,1,3,34,28
169,CEAR,32,2,Atenciones de urgencia - Total Respiratorios,8,0,0,0,1,7
170,CEAR,32,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
171,CEAR,32,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
172,CEAR,32,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
173,CEAR,32,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,0,3
174,CEAR,32,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
175,CEAR,32,10,Atenciones de urgencia - IRA Alta (J00-J06),1,0,0,0,1,0
176,CEAR,32,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,0,2
177,CEAR,32,25,Hospitalizaciones - Total,0,0,0,0,0,0
178,CEAR,32,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,1,3
179,CEAR,32,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",12,0,0,0,8,4
180,CEAR,32,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
181,CEAR,32,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
182,CEAR,33,1,Atenciones de urgencia - Total,66,3,0,1,48,14
183,CEAR,33,2,Atenciones de urgencia - Total Respiratorios,10,1,0,1,6,2
184,CEAR,33,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
185,CEAR,33,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
186,CEAR,33,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,1,2
187,CEAR,33,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
188,CEAR,33,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
189,CEAR,33,10,Atenciones de urgencia - IRA Alta (J00-J06),4,1,0,0,3,0
190,CEAR,33,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,1,0,0
191,CEAR,33,25,Hospitalizaciones - Total,0,0,0,0,0,0
192,CEAR,33,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
193,CEAR,33,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",19,0,0,0,16,3
194,CEAR,33,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
195,CEAR,33,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
196,CEAR,34,1,Atenciones de urgencia - Total,68,1,4,2,42,19
197,CEAR,34,2,Atenciones de urgencia - Total Respiratorios,8,0,2,1,2,3
198,CEAR,34,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
199,CEAR,34,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
200,CEAR,34,5,Atenciones de urgencia - Neumonía (J12-J18),2,0,0,0,0,2
201,CEAR,34,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0
202,CEAR,34,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
203,CEAR,34,10,Atenciones de urgencia - IRA Alta (J00-J06),6,0,2,1,2,1
204,CEAR,34,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
205,CEAR,34,25,Hospitalizaciones - Total,0,0,0,0,0,0
206,CEAR,34,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,0,0,0,1,5
207,CEAR,34,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",17,0,0,0,14,3
208,CEAR,34,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
209,CEAR,34,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
210,CEAR,35,1,Atenciones de urgencia - Total,64,0,0,1,48,15
211,CEAR,35,2,Atenciones de urgencia - Total Respiratorios,14,0,0,0,7,7
212,CEAR,35,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,0,1
213,CEAR,35,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
214,CEAR,35,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,1,3
215,CEAR,35,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,1,2
216,CEAR,35,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
217,CEAR,35,10,Atenciones de urgencia - IRA Alta (J00-J06),4,0,0,0,4,0
218,CEAR,35,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
219,CEAR,35,25,Hospitalizaciones - Total,0,0,0,0,0,0
220,CEAR,35,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,0,0,0,5,1
221,CEAR,35,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",4,0,0,0,3,1
222,CEAR,35,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
223,CEAR,35,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
224,CEAR,36,1,Atenciones de urgencia - Total,61,0,1,4,44,12
225,CEAR,36,2,Atenciones de urgencia - Total Respiratorios,9,0,1,0,4,4
226,CEAR,36,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
227,CEAR,36,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,0,1
228,CEAR,36,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
229,CEAR,36,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,1,2
230,CEAR,36,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
231,CEAR,36,10,Atenciones de urgencia - IRA Alta (J00-J06),3,0,1,0,2,0
232,CEAR,36,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
233,CEAR,36,25,Hospitalizaciones - Total,0,0,0,0,0,0
234,CEAR,36,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,4,0
235,CEAR,36,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",10,0,0,0,10,0
236,CEAR,36,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
237,CEAR,36,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
238,CEAR,37,1,Atenciones de urgencia - Total,63,2,0,3,27,31
239,CEAR,37,2,Atenciones de urgencia - Total Respiratorios,27,1,0,2,8,16
240,CEAR,37,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,0,0,2
241,CEAR,37,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
242,CEAR,37,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,0,4
243,CEAR,37,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,1,0,1,1,1
244,CEAR,37,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
245,CEAR,37,10,Atenciones de urgencia - IRA Alta (J00-J06),14,0,0,1,6,7
246,CEAR,37,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,1,2
247,CEAR,37,25,Hospitalizaciones - Total,0,0,0,0,0,0
248,CEAR,37,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,2,2
249,CEAR,37,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",8,0,0,0,5,3
250,CEAR,37,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
251,CEAR,37,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
252,CEAR,38,1,Atenciones de urgencia - Total,41,0,2,0,24,15
253,CEAR,38,2,Atenciones de urgencia - Total Respiratorios,6,0,0,0,1,5
254,CEAR,38,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
255,CEAR,38,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
256,CEAR,38,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,0,3
257,CEAR,38,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,1,1
258,CEAR,38,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
259,CEAR,38,10,Atenciones de urgencia - IRA Alta (J00-J06),0,0,0,0,0,0
260,CEAR,38,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
261,CEAR,38,25,Hospitalizaciones - Total,0,0,0,0,0,0
262,CEAR,38,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",11,0,0,0,6,5
263,CEAR,38,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",9,0,1,0,5,3
264,CEAR,38,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
265,CEAR,38,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
266,CEAR,39,1,Atenciones de urgencia - Total,50,1,2,2,23,22
267,CEAR,39,2,Atenciones de urgencia - Total Respiratorios,11,0,2,0,2,7
268,CEAR,39,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1,0,1,0,0,0
269,CEAR,39,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
270,CEAR,39,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,0,4
271,CEAR,39,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,1,0,0,2
272,CEAR,39,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
273,CEAR,39,10,Atenciones de urgencia - IRA Alta (J00-J06),3,0,0,0,2,1
274,CEAR,39,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
275,CEAR,39,25,Hospitalizaciones - Total,0,0,0,0,0,0
276,CEAR,39,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",8,0,0,0,4,4
277,CEAR,39,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",4,0,0,0,3,1
278,CEAR,39,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
279,CEAR,39,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
280,CEAR,40,1,Atenciones de urgencia - Total,62,1,4,7,37,13
281,CEAR,40,2,Atenciones de urgencia - Total Respiratorios,12,1,2,1,7,1
282,CEAR,40,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,0,2,0
283,CEAR,40,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
284,CEAR,40,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
